Date	Time_HH:MM:SS	Time_sec	Ch1_O2_15_field	Ch2_O2_drift	Ch3_O2_drift	Ch4_O2_drift	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	13:35:38	1572.72	4.1942	4.5596	4.5400	4.5832	22.000	22.000	22.000	22.000
1/27/2019	13:35:39	1573.92	4.1922	4.5593	4.5414	4.5828	22.000	22.000	22.000	22.000
1/27/2019	13:35:40	1575.19	4.1922	4.5603	4.5416	4.5835	22.000	22.000	22.000	22.000
1/27/2019	13:35:42	1576.48	4.1935	4.5594	4.5443	4.5837	22.000	22.000	22.000	22.000
1/27/2019	13:35:43	1577.83	4.1950	4.5608	4.5456	4.5844	22.000	22.000	22.000	22.000
1/27/2019	13:35:44	1579.05	4.1975	4.5613	4.5450	4.5889	22.000	22.000	22.000	22.000
1/27/2019	13:35:45	1580.41	4.1983	4.5610	4.5433	4.5898	22.000	22.000	22.000	22.000
1/27/2019	13:35:47	1581.66	4.2025	4.5610	4.5428	4.5882	22.000	22.000	22.000	22.000
1/27/2019	13:35:48	1582.87	4.2033	4.5616	4.5428	4.5844	22.000	22.000	22.000	22.000
1/27/2019	13:35:49	1584.16	4.2042	4.5631	4.5466	4.5827	22.000	22.000	22.000	22.000
1/27/2019	13:35:51	1585.78	4.2035	4.5623	4.5462	4.5844	22.000	22.000	22.000	22.000
1/27/2019	13:35:52	1586.94	4.2031	4.5623	4.5463	4.5840	22.000	22.000	22.000	22.000
1/27/2019	13:35:53	1588.33	4.2060	4.5610	4.5444	4.5851	22.000	22.000	22.000	22.000
1/27/2019	13:35:55	1589.55	4.2092	4.5614	4.5450	4.5832	22.000	22.000	22.000	22.000
1/27/2019	13:35:56	1590.87	4.2127	4.5608	4.5456	4.5821	22.000	22.000	22.000	22.000
1/27/2019	13:35:57	1592.14	4.2136	4.5614	4.5440	4.5820	22.000	22.000	22.000	22.000
1/27/2019	13:35:59	1593.47	4.2139	4.5613	4.5431	4.5818	22.000	22.000	22.000	22.000
1/27/2019	13:36:00	1594.66	4.2160	4.5618	4.5429	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:36:01	1595.91	4.2178	4.5620	4.5419	4.5836	22.000	22.000	22.000	22.000
1/27/2019	13:36:02	1597.14	4.2217	4.5631	4.5429	4.5847	22.000	22.000	22.000	22.000
1/27/2019	13:36:04	1598.50	4.2225	4.5600	4.5414	4.5841	22.000	22.000	22.000	22.000
1/27/2019	13:36:05	1599.69	4.2228	4.5593	4.5430	4.5833	22.000	22.000	22.000	22.000
1/27/2019	13:36:06	1601.05	4.2225	4.5583	4.5421	4.5835	22.000	22.000	22.000	22.000
1/27/2019	13:36:07	1602.28	4.2232	4.5598	4.5442	4.5833	22.000	22.000	22.000	22.000
1/27/2019	13:36:09	1603.48	4.2263	4.5600	4.5430	4.5821	22.000	22.000	22.000	22.000
1/27/2019	13:36:10	1604.70	4.2268	4.5614	4.5427	4.5820	22.000	22.000	22.000	22.000
1/27/2019	13:36:11	1605.94	4.2253	4.5619	4.5439	4.5826	22.000	22.000	22.000	22.000
1/27/2019	13:36:12	1607.19	4.2263	4.5601	4.5472	4.5832	22.000	22.000	22.000	22.000
1/27/2019	13:36:14	1608.55	4.2264	4.5591	4.5489	4.5828	22.000	22.000	22.000	22.000
1/27/2019	13:36:15	1609.92	4.2311	4.5599	4.5482	4.5828	22.000	22.000	22.000	22.000
1/27/2019	13:36:16	1611.22	4.2315	4.5626	4.5460	4.5839	22.000	22.000	22.000	22.000
1/27/2019	13:36:17	1612.36	4.2340	4.5633	4.5439	4.5837	22.000	22.000	22.000	22.000
1/27/2019	13:36:19	1613.70	4.2364	4.5633	4.5421	4.5843	22.000	22.000	22.000	22.000
1/27/2019	13:36:20	1614.91	4.2388	4.5628	4.5411	4.5828	22.000	22.000	22.000	22.000
1/27/2019	13:36:21	1616.12	4.2421	4.5631	4.5414	4.5830	22.000	22.000	22.000	22.000
1/27/2019	13:36:22	1617.36	4.2426	4.5640	4.5420	4.5832	22.000	22.000	22.000	22.000
1/27/2019	13:36:24	1618.61	4.2443	4.5631	4.5416	4.5836	22.000	22.000	22.000	22.000
1/27/2019	13:36:25	1619.92	4.2429	4.5637	4.5426	4.5843	22.000	22.000	22.000	22.000
1/27/2019	13:36:26	1621.09	4.2430	4.5634	4.5414	4.5823	22.000	22.000	22.000	22.000
1/27/2019	13:36:28	1622.44	4.2429	4.5650	4.5426	4.5825	22.000	22.000	22.000	22.000
1/27/2019	13:36:29	1623.67	4.2470	4.5648	4.5417	4.5812	22.000	22.000	22.000	22.000
1/27/2019	13:36:30	1625.03	4.2478	4.5648	4.5429	4.5814	22.000	22.000	22.000	22.000
1/27/2019	13:36:31	1626.27	4.2502	4.5655	4.5439	4.5791	22.000	22.000	22.000	22.000
1/27/2019	13:36:33	1627.55	4.2502	4.5646	4.5456	4.5777	22.000	22.000	22.000	22.000
1/27/2019	13:36:34	1628.72	4.2535	4.5644	4.5432	4.5785	22.000	22.000	22.000	22.000
1/27/2019	13:36:35	1629.98	4.2544	4.5638	4.5420	4.5765	22.000	22.000	22.000	22.000
1/27/2019	13:36:36	1631.31	4.2547	4.5630	4.5401	4.5789	22.000	22.000	22.000	22.000
1/27/2019	13:36:38	1632.52	4.2528	4.5621	4.5413	4.5778	22.000	22.000	22.000	22.000
1/27/2019	13:36:39	1633.94	4.2548	4.5606	4.5396	4.5820	22.000	22.000	22.000	22.000
1/27/2019	13:36:40	1635.03	4.2575	4.5623	4.5400	4.5820	22.000	22.000	22.000	22.000
1/27/2019	13:36:41	1636.28	4.2593	4.5625	4.5406	4.5844	22.000	22.000	22.000	22.000
1/27/2019	13:36:43	1637.55	4.2586	4.5628	4.5401	4.5856	22.000	22.000	22.000	22.000
1/27/2019	13:36:44	1638.84	4.2591	4.5624	4.5399	4.5846	22.000	22.000	22.000	22.000
1/27/2019	13:36:45	1640.11	4.2630	4.5623	4.5399	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:36:46	1641.34	4.2642	4.5638	4.5424	4.5827	22.000	22.000	22.000	22.000
1/27/2019	13:36:48	1642.66	4.2649	4.5624	4.5426	4.5837	22.000	22.000	22.000	22.000
1/27/2019	13:36:49	1643.92	4.2654	4.5614	4.5432	4.5841	22.000	22.000	22.000	22.000
1/27/2019	13:36:50	1645.16	4.2664	4.5599	4.5433	4.5831	22.000	22.000	22.000	22.000
1/27/2019	13:36:52	1646.53	4.2684	4.5610	4.5439	4.5818	22.000	22.000	22.000	22.000
1/27/2019	13:36:53	1647.70	4.2695	4.5621	4.5439	4.5801	22.000	22.000	22.000	22.000
1/27/2019	13:36:54	1648.91	4.2717	4.5633	4.5444	4.5800	22.000	22.000	22.000	22.000
1/27/2019	13:36:55	1650.16	4.2703	4.5631	4.5443	4.5825	22.000	22.000	22.000	22.000
1/27/2019	13:36:57	1651.44	4.2732	4.5610	4.5442	4.5825	22.000	22.000	22.000	22.000
1/27/2019	13:36:58	1652.87	4.2762	4.5616	4.5430	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:36:59	1654.09	4.2784	4.5628	4.5419	4.5801	22.000	22.000	22.000	22.000
1/27/2019	13:37:00	1655.33	4.2785	4.5645	4.5414	4.5813	22.000	22.000	22.000	22.000
1/27/2019	13:37:02	1656.64	4.2781	4.5643	4.5406	4.5810	22.000	22.000	22.000	22.000
1/27/2019	13:37:03	1657.94	4.2796	4.5643	4.5420	4.5825	22.000	22.000	22.000	22.000
1/27/2019	13:37:04	1659.06	4.2796	4.5663	4.5414	4.5835	22.000	22.000	22.000	22.000
1/27/2019	13:37:06	1660.47	4.2797	4.5657	4.5414	4.5814	22.000	22.000	22.000	22.000
1/27/2019	13:37:07	1661.67	4.2795	4.5663	4.5394	4.5812	22.000	22.000	22.000	22.000
1/27/2019	13:37:08	1663.12	4.2807	4.5660	4.5401	4.5793	22.000	22.000	22.000	22.000
1/27/2019	13:37:09	1664.25	4.2795	4.5672	4.5409	4.5800	22.000	22.000	22.000	22.000
1/27/2019	13:37:11	1665.61	4.2818	4.5660	4.5417	4.5774	22.000	22.000	22.000	22.000
1/27/2019	13:37:12	1666.83	4.2830	4.5654	4.5411	4.5802	22.000	22.000	22.000	22.000
1/27/2019	13:37:13	1668.16	4.2869	4.5655	4.5410	4.5825	22.000	22.000	22.000	22.000
1/27/2019	13:37:14	1669.41	4.2884	4.5664	4.5414	4.5844	22.000	22.000	22.000	22.000
1/27/2019	13:37:16	1670.77	4.2889	4.5643	4.5420	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:37:17	1672.05	4.2908	4.5623	4.5423	4.5826	22.000	22.000	22.000	22.000
1/27/2019	13:37:18	1673.31	4.2912	4.5610	4.5422	4.5836	22.000	22.000	22.000	22.000
1/27/2019	13:37:20	1674.52	4.2905	4.5633	4.5419	4.5847	22.000	22.000	22.000	22.000
1/27/2019	13:37:21	1675.80	4.2908	4.5638	4.5411	4.5850	22.000	22.000	22.000	22.000
1/27/2019	13:37:22	1677.08	4.2901	4.5654	4.5414	4.5855	22.000	22.000	22.000	22.000
1/27/2019	13:37:23	1678.25	4.2941	4.5654	4.5413	4.5836	22.000	22.000	22.000	22.000
1/27/2019	13:37:25	1679.47	4.2940	4.5661	4.5420	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:37:26	1680.70	4.2970	4.5650	4.5420	4.5824	22.000	22.000	22.000	22.000
1/27/2019	13:37:27	1681.91	4.2970	4.5650	4.5432	4.5841	22.000	22.000	22.000	22.000
1/27/2019	13:37:28	1683.23	4.2972	4.5652	4.5406	4.5852	22.000	22.000	22.000	22.000
1/27/2019	13:37:29	1684.41	4.2999	4.5652	4.5413	4.5858	22.000	22.000	22.000	22.000
1/27/2019	13:37:31	1685.73	4.3029	4.5648	4.5379	4.5866	22.000	22.000	22.000	22.000
1/27/2019	13:37:32	1687.00	4.3066	4.5644	4.5394	4.5849	22.000	22.000	22.000	22.000
1/27/2019	13:37:34	1688.91	4.3059	4.5657	4.5384	4.5833	22.000	22.000	22.000	22.000
1/27/2019	13:37:35	1690.12	4.3049	4.5671	4.5400	4.5817	22.000	22.000	22.000	22.000
1/27/2019	13:37:36	1691.37	4.3058	4.5681	4.5400	4.5825	22.000	22.000	22.000	22.000
1/27/2019	13:37:38	1692.64	4.3080	4.5678	4.5406	4.5844	22.000	22.000	22.000	22.000
1/27/2019	13:37:39	1694.02	4.3077	4.5669	4.5407	4.5817	22.000	22.000	22.000	22.000
1/27/2019	13:37:40	1695.20	4.3098	4.5671	4.5419	4.5814	22.000	22.000	22.000	22.000
1/27/2019	13:37:42	1696.52	4.3084	4.5674	4.5409	4.5793	22.000	22.000	22.000	22.000
1/27/2019	13:37:43	1697.78	4.3125	4.5684	4.5409	4.5837	22.000	22.000	22.000	22.000
1/27/2019	13:37:44	1699.05	4.3115	4.5685	4.5373	4.5820	22.000	22.000	22.000	22.000
1/27/2019	13:37:45	1700.22	4.3147	4.5691	4.5380	4.5856	22.000	22.000	22.000	22.000
1/27/2019	13:37:47	1701.48	4.3147	4.5692	4.5398	4.5845	22.000	22.000	22.000	22.000
1/27/2019	13:37:48	1702.81	4.3157	4.5685	4.5421	4.5862	22.000	22.000	22.000	22.000
1/27/2019	13:37:49	1704.05	4.3176	4.5695	4.5453	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:37:50	1705.17	4.3179	4.5698	4.5437	4.5820	22.000	22.000	22.000	22.000
1/27/2019	13:37:52	1706.59	4.3212	4.5698	4.5430	4.5802	22.000	22.000	22.000	22.000
1/27/2019	13:37:53	1707.81	4.3194	4.5679	4.5376	4.5812	22.000	22.000	22.000	22.000
1/27/2019	13:37:54	1709.16	4.3193	4.5675	4.5388	4.5816	22.000	22.000	22.000	22.000
1/27/2019	13:37:55	1710.33	4.3175	4.5682	4.5400	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:37:57	1711.55	4.3222	4.5704	4.5434	4.5828	22.000	22.000	22.000	22.000
1/27/2019	13:37:58	1712.73	4.3267	4.5712	4.5417	4.5824	22.000	22.000	22.000	22.000
1/27/2019	13:37:59	1714.20	4.3298	4.5697	4.5409	4.5827	22.000	22.000	22.000	22.000
1/27/2019	13:38:01	1715.55	4.3290	4.5678	4.5403	4.5836	22.000	22.000	22.000	22.000
1/27/2019	13:38:02	1716.73	4.3280	4.5667	4.5394	4.5843	22.000	22.000	22.000	22.000
1/27/2019	13:38:03	1717.89	4.3288	4.5682	4.5416	4.5856	22.000	22.000	22.000	22.000
1/27/2019	13:38:04	1719.25	4.3296	4.5698	4.5413	4.5867	22.000	22.000	22.000	22.000
1/27/2019	13:38:06	1720.58	4.3316	4.5711	4.5439	4.5868	22.000	22.000	22.000	22.000
1/27/2019	13:38:07	1721.73	4.3329	4.5714	4.5433	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:38:08	1722.95	4.3334	4.5696	4.5443	4.5821	22.000	22.000	22.000	22.000
1/27/2019	13:38:09	1724.20	4.3349	4.5695	4.5437	4.5829	22.000	22.000	22.000	22.000
1/27/2019	13:38:11	1725.58	4.3367	4.5691	4.5434	4.5858	22.000	22.000	22.000	22.000
1/27/2019	13:38:12	1726.83	4.3406	4.5679	4.5412	4.5895	22.000	22.000	22.000	22.000
1/27/2019	13:38:13	1728.23	4.3407	4.5677	4.5407	4.5883	22.000	22.000	22.000	22.000
1/27/2019	13:38:14	1729.41	4.3404	4.5685	4.5410	4.5845	22.000	22.000	22.000	22.000
1/27/2019	13:38:16	1730.61	4.3413	4.5696	4.5417	4.5825	22.000	22.000	22.000	22.000
1/27/2019	13:38:17	1731.92	4.3477	4.5684	4.5416	4.5835	22.000	22.000	22.000	22.000
1/27/2019	13:38:18	1733.11	4.3491	4.5685	4.5409	4.5827	22.000	22.000	22.000	22.000
1/27/2019	13:38:19	1734.36	4.3499	4.5696	4.5419	4.5841	22.000	22.000	22.000	22.000
1/27/2019	13:38:21	1735.67	4.3474	4.5708	4.5429	4.5847	22.000	22.000	22.000	22.000
1/27/2019	13:38:22	1736.87	4.3496	4.5715	4.5430	4.5866	22.000	22.000	22.000	22.000
1/27/2019	13:38:23	1738.17	4.3495	4.5714	4.5409	4.5840	22.000	22.000	22.000	22.000
1/27/2019	13:38:24	1739.42	4.3500	4.5732	4.5396	4.5824	22.000	22.000	22.000	22.000
1/27/2019	13:38:26	1740.64	4.3504	4.5736	4.5394	4.5835	22.000	22.000	22.000	22.000
1/27/2019	13:38:27	1741.87	4.3525	4.5732	4.5421	4.5849	22.000	22.000	22.000	22.000
1/27/2019	13:38:28	1743.28	4.3515	4.5728	4.5430	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:38:30	1744.56	4.3536	4.5716	4.5434	4.5849	22.000	22.000	22.000	22.000
1/27/2019	13:38:31	1745.91	4.3563	4.5736	4.5421	4.5859	22.000	22.000	22.000	22.000
1/27/2019	13:38:32	1747.14	4.3638	4.5731	4.5416	4.5859	22.000	22.000	22.000	22.000
1/27/2019	13:38:34	1748.53	4.3655	4.5739	4.5404	4.5862	22.000	22.000	22.000	22.000
1/27/2019	13:38:35	1749.70	4.3661	4.5731	4.5408	4.5872	22.000	22.000	22.000	22.000
1/27/2019	13:38:36	1750.86	4.3648	4.5726	4.5406	4.5882	22.000	22.000	22.000	22.000
1/27/2019	13:38:37	1752.25	4.3656	4.5723	4.5410	4.5890	22.000	22.000	22.000	22.000
1/27/2019	13:38:39	1753.56	4.3659	4.5713	4.5406	4.5886	22.000	22.000	22.000	22.000
1/27/2019	13:38:40	1754.72	4.3652	4.5705	4.5406	4.5864	22.000	22.000	22.000	22.000
1/27/2019	13:38:41	1755.94	4.3682	4.5698	4.5404	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:38:42	1757.20	4.3710	4.5709	4.5393	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:38:43	1758.41	4.3738	4.5729	4.5393	4.5867	22.000	22.000	22.000	22.000
1/27/2019	13:38:45	1759.72	4.3750	4.5736	4.5397	4.5867	22.000	22.000	22.000	22.000
1/27/2019	13:38:46	1760.84	4.3777	4.5736	4.5404	4.5885	22.000	22.000	22.000	22.000
1/27/2019	13:38:47	1762.05	4.3789	4.5738	4.5406	4.5897	22.000	22.000	22.000	22.000
1/27/2019	13:38:48	1763.33	4.3794	4.5731	4.5397	4.5906	22.000	22.000	22.000	22.000
1/27/2019	13:38:50	1764.52	4.3802	4.5735	4.5400	4.5885	22.000	22.000	22.000	22.000
1/27/2019	13:38:51	1765.84	4.3805	4.5733	4.5404	4.5870	22.000	22.000	22.000	22.000
1/27/2019	13:38:52	1767.03	4.3826	4.5749	4.5419	4.5847	22.000	22.000	22.000	22.000
1/27/2019	13:38:54	1768.47	4.3826	4.5752	4.5410	4.5855	22.000	22.000	22.000	22.000
1/27/2019	13:38:55	1769.62	4.3858	4.5748	4.5412	4.5851	22.000	22.000	22.000	22.000
1/27/2019	13:38:56	1770.84	4.3850	4.5755	4.5422	4.5849	22.000	22.000	22.000	22.000
1/27/2019	13:38:57	1772.03	4.3869	4.5768	4.5426	4.5836	22.000	22.000	22.000	22.000
1/27/2019	13:38:58	1773.31	4.3888	4.5766	4.5414	4.5845	22.000	22.000	22.000	22.000
1/27/2019	13:39:00	1774.67	4.3930	4.5762	4.5400	4.5856	22.000	22.000	22.000	22.000
1/27/2019	13:39:01	1775.89	4.3951	4.5749	4.5400	4.5858	22.000	22.000	22.000	22.000
1/27/2019	13:39:02	1777.19	4.3947	4.5763	4.5406	4.5848	22.000	22.000	22.000	22.000
1/27/2019	13:39:03	1778.39	4.3931	4.5756	4.5403	4.5853	22.000	22.000	22.000	22.000
1/27/2019	13:39:05	1779.62	4.3941	4.5753	4.5396	4.5851	22.000	22.000	22.000	22.000
1/27/2019	13:39:06	1780.84	4.3976	4.5743	4.5386	4.5868	22.000	22.000	22.000	22.000
1/27/2019	13:39:07	1782.11	4.4003	4.5748	4.5390	4.5878	22.000	22.000	22.000	22.000
1/27/2019	13:39:09	1783.47	4.3995	4.5753	4.5404	4.5880	22.000	22.000	22.000	22.000
1/27/2019	13:39:10	1784.66	4.3999	4.5773	4.5402	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:39:11	1785.97	4.4034	4.5781	4.5406	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:39:12	1787.28	4.4057	4.5785	4.5400	4.5871	22.000	22.000	22.000	22.000
1/27/2019	13:39:14	1788.50	4.4047	4.5768	4.5426	4.5875	22.000	22.000	22.000	22.000
1/27/2019	13:39:15	1789.75	4.4040	4.5775	4.5425	4.5879	22.000	22.000	22.000	22.000
1/27/2019	13:39:16	1791.05	4.4083	4.5763	4.5412	4.5879	22.000	22.000	22.000	22.000
1/27/2019	13:39:17	1792.36	4.4098	4.5778	4.5394	4.5894	22.000	22.000	22.000	22.000
1/27/2019	13:39:19	1793.61	4.4114	4.5769	4.5382	4.5894	22.000	22.000	22.000	22.000
1/27/2019	13:39:20	1794.83	4.4126	4.5788	4.5371	4.5909	22.000	22.000	22.000	22.000
1/27/2019	13:39:21	1796.03	4.4153	4.5786	4.5386	4.5891	22.000	22.000	22.000	22.000
1/27/2019	13:39:22	1797.37	4.4177	4.5783	4.5390	4.5872	22.000	22.000	22.000	22.000
1/27/2019	13:39:24	1798.62	4.4180	4.5791	4.5407	4.5857	22.000	22.000	22.000	22.000
1/27/2019	13:39:25	1799.92	4.4207	4.5789	4.5404	4.5878	22.000	22.000	22.000	22.000
1/27/2019	13:39:26	1801.20	4.4207	4.5785	4.5403	4.5883	22.000	22.000	22.000	22.000
1/27/2019	13:39:28	1802.56	4.4209	4.5772	4.5410	4.5886	22.000	22.000	22.000	22.000
1/27/2019	13:39:29	1803.78	4.4218	4.5756	4.5397	4.5860	22.000	22.000	22.000	22.000
1/27/2019	13:39:30	1805.00	4.4225	4.5756	4.5407	4.5848	22.000	22.000	22.000	22.000
1/27/2019	13:39:31	1806.30	4.4245	4.5755	4.5412	4.5863	22.000	22.000	22.000	22.000
1/27/2019	13:39:33	1807.59	4.4256	4.5770	4.5423	4.5872	22.000	22.000	22.000	22.000
1/27/2019	13:39:34	1809.17	4.4297	4.5783	4.5413	4.5914	22.000	22.000	22.000	22.000
1/27/2019	13:39:35	1810.33	4.4329	4.5786	4.5396	4.5924	22.000	22.000	22.000	22.000
1/27/2019	13:39:37	1811.50	4.4322	4.5798	4.5376	4.5918	22.000	22.000	22.000	22.000
1/27/2019	13:39:38	1812.69	4.4303	4.5798	4.5369	4.5905	22.000	22.000	22.000	22.000
1/27/2019	13:39:39	1813.94	4.4320	4.5799	4.5367	4.5905	22.000	22.000	22.000	22.000
1/27/2019	13:39:40	1815.19	4.4363	4.5775	4.5367	4.5917	22.000	22.000	22.000	22.000
1/27/2019	13:39:42	1816.55	4.4390	4.5782	4.5380	4.5909	22.000	22.000	22.000	22.000
1/27/2019	13:39:43	1817.67	4.4367	4.5778	4.5379	4.5892	22.000	22.000	22.000	22.000
1/27/2019	13:39:44	1818.91	4.4357	4.5796	4.5400	4.5892	22.000	22.000	22.000	22.000
1/27/2019	13:39:45	1820.09	4.4367	4.5803	4.5391	4.5897	22.000	22.000	22.000	22.000
1/27/2019	13:39:47	1821.56	4.4382	4.5833	4.5389	4.5913	22.000	22.000	22.000	22.000
1/27/2019	13:39:48	1822.62	4.4401	4.5831	4.5379	4.5905	22.000	22.000	22.000	22.000
1/27/2019	13:39:49	1823.84	4.4402	4.5819	4.5380	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:39:50	1825.17	4.4435	4.5799	4.5383	4.5905	22.000	22.000	22.000	22.000
1/27/2019	13:39:51	1826.37	4.4460	4.5796	4.5391	4.5910	22.000	22.000	22.000	22.000
1/27/2019	13:39:53	1827.66	4.4480	4.5805	4.5386	4.5905	22.000	22.000	22.000	22.000
1/27/2019	13:39:54	1828.86	4.4470	4.5805	4.5399	4.5901	22.000	22.000	22.000	22.000
1/27/2019	13:39:55	1830.30	4.4472	4.5819	4.5387	4.5899	22.000	22.000	22.000	22.000
1/27/2019	13:39:57	1831.53	4.4488	4.5820	4.5376	4.5888	22.000	22.000	22.000	22.000
1/27/2019	13:39:58	1832.78	4.4511	4.5820	4.5374	4.5894	22.000	22.000	22.000	22.000
1/27/2019	13:39:59	1834.00	4.4514	4.5815	4.5377	4.5922	22.000	22.000	22.000	22.000
1/27/2019	13:40:00	1835.34	4.4525	4.5812	4.5407	4.5945	22.000	22.000	22.000	22.000
1/27/2019	13:40:02	1836.53	4.4492	4.5798	4.5404	4.5934	22.000	22.000	22.000	22.000
1/27/2019	13:40:03	1837.78	4.4534	4.5802	4.5426	4.5914	22.000	22.000	22.000	22.000
1/27/2019	13:40:04	1839.05	4.4533	4.5796	4.5409	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:40:05	1840.37	4.4545	4.5806	4.5424	4.5906	22.000	22.000	22.000	22.000
1/27/2019	13:40:07	1841.61	4.4512	4.5809	4.5396	4.5918	22.000	22.000	22.000	22.000
1/27/2019	13:40:08	1842.89	4.4530	4.5810	4.5402	4.5910	22.000	22.000	22.000	22.000
1/27/2019	13:40:09	1844.12	4.4591	4.5817	4.5379	4.5918	22.000	22.000	22.000	22.000
1/27/2019	13:40:11	1845.48	4.4612	4.5805	4.5380	4.5901	22.000	22.000	22.000	22.000
1/27/2019	13:40:12	1846.73	4.4622	4.5820	4.5387	4.5894	22.000	22.000	22.000	22.000
1/27/2019	13:40:13	1847.94	4.4624	4.5829	4.5387	4.5888	22.000	22.000	22.000	22.000
1/27/2019	13:40:14	1849.17	4.4657	4.5848	4.5394	4.5890	22.000	22.000	22.000	22.000
1/27/2019	13:40:15	1850.39	4.4668	4.5843	4.5382	4.5901	22.000	22.000	22.000	22.000
1/27/2019	13:40:17	1851.62	4.4671	4.5832	4.5374	4.5933	22.000	22.000	22.000	22.000
1/27/2019	13:40:18	1852.89	4.4664	4.5826	4.5367	4.5960	22.000	22.000	22.000	22.000
1/27/2019	13:40:19	1854.12	4.4663	4.5830	4.5372	4.5945	22.000	22.000	22.000	22.000
1/27/2019	13:40:21	1855.48	4.4691	4.5835	4.5394	4.5909	22.000	22.000	22.000	22.000
1/27/2019	13:40:22	1856.70	4.4717	4.5835	4.5397	4.5892	22.000	22.000	22.000	22.000
1/27/2019	13:40:23	1858.03	4.4737	4.5826	4.5399	4.5915	22.000	22.000	22.000	22.000
1/27/2019	13:40:24	1859.31	4.4726	4.5826	4.5389	4.5944	22.000	22.000	22.000	22.000
1/27/2019	13:40:26	1860.52	4.4744	4.5815	4.5400	4.5928	22.000	22.000	22.000	22.000
1/27/2019	13:40:27	1861.86	4.4796	4.5790	4.5382	4.5928	22.000	22.000	22.000	22.000
1/27/2019	13:40:28	1863.11	4.4829	4.5794	4.5376	4.5910	22.000	22.000	22.000	22.000
1/27/2019	13:40:29	1864.36	4.4807	4.5812	4.5370	4.5923	22.000	22.000	22.000	22.000
1/27/2019	13:40:31	1865.61	4.4791	4.5813	4.5366	4.5922	22.000	22.000	22.000	22.000
1/27/2019	13:40:32	1866.86	4.4800	4.5817	4.5383	4.5936	22.000	22.000	22.000	22.000
1/27/2019	13:40:33	1868.25	4.4846	4.5820	4.5374	4.5918	22.000	22.000	22.000	22.000
1/27/2019	13:40:35	1869.50	4.4873	4.5853	4.5399	4.5917	22.000	22.000	22.000	22.000
1/27/2019	13:40:36	1870.84	4.4880	4.5855	4.5392	4.5899	22.000	22.000	22.000	22.000
1/27/2019	13:40:37	1872.02	4.4888	4.5843	4.5399	4.5921	22.000	22.000	22.000	22.000
1/27/2019	13:40:38	1873.30	4.4888	4.5840	4.5387	4.5911	22.000	22.000	22.000	22.000
1/27/2019	13:40:40	1874.58	4.4914	4.5842	4.5387	4.5914	22.000	22.000	22.000	22.000
1/27/2019	13:40:41	1875.84	4.4927	4.5860	4.5397	4.5907	22.000	22.000	22.000	22.000
1/27/2019	13:40:42	1877.12	4.4931	4.5877	4.5410	4.5915	22.000	22.000	22.000	22.000
1/27/2019	13:40:43	1878.36	4.4957	4.5880	4.5416	4.5929	22.000	22.000	22.000	22.000
1/27/2019	13:40:45	1879.59	4.4985	4.5862	4.5412	4.5940	22.000	22.000	22.000	22.000
1/27/2019	13:40:46	1880.83	4.5009	4.5865	4.5389	4.5952	22.000	22.000	22.000	22.000
1/27/2019	13:40:47	1882.22	4.5022	4.5865	4.5380	4.5965	22.000	22.000	22.000	22.000
1/27/2019	13:40:49	1883.45	4.5024	4.5885	4.5380	4.5957	22.000	22.000	22.000	22.000
1/27/2019	13:40:50	1884.91	4.5075	4.5869	4.5406	4.5945	22.000	22.000	22.000	22.000
1/27/2019	13:40:51	1886.09	4.5034	4.5879	4.5413	4.5929	22.000	22.000	22.000	22.000
1/27/2019	13:40:52	1887.42	4.5066	4.5868	4.5425	4.5936	22.000	22.000	22.000	22.000
1/27/2019	13:40:54	1888.67	4.5055	4.5878	4.5412	4.5953	22.000	22.000	22.000	22.000
1/27/2019	13:40:55	1890.00	4.5127	4.5870	4.5400	4.5955	22.000	22.000	22.000	22.000
1/27/2019	13:40:56	1891.27	4.5109	4.5886	4.5377	4.5960	22.000	22.000	22.000	22.000
1/27/2019	13:40:58	1892.56	4.5109	4.5872	4.5376	4.5965	22.000	22.000	22.000	22.000
1/27/2019	13:40:59	1893.83	4.5118	4.5878	4.5379	4.5976	22.000	22.000	22.000	22.000
1/27/2019	13:41:00	1895.14	4.5112	4.5867	4.5376	4.5991	22.000	22.000	22.000	22.000
1/27/2019	13:41:01	1896.37	4.5139	4.5876	4.5376	4.5998	22.000	22.000	22.000	22.000
1/27/2019	13:41:03	1897.67	4.5123	4.5873	4.5370	4.5974	22.000	22.000	22.000	22.000
