Date	Time_HH:MM:SS	Time_sec	Ch1_O2_15_field	Ch2_O2_drift	Ch3_O2_drift	Ch4_O2_drift	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	13:20:37	671.62	4.1126	4.5598	4.5449	4.6000	22.000	22.000	22.000	22.000
1/27/2019	13:20:38	672.92	4.1117	4.5596	4.5449	4.5994	22.000	22.000	22.000	22.000
1/27/2019	13:20:39	674.17	4.1122	4.5593	4.5452	4.6006	22.000	22.000	22.000	22.000
1/27/2019	13:20:41	675.50	4.1096	4.5617	4.5438	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:20:42	676.91	4.1093	4.5620	4.5436	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:20:43	678.34	4.1080	4.5603	4.5448	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:20:45	679.58	4.1096	4.5594	4.5464	4.6031	22.000	22.000	22.000	22.000
1/27/2019	13:20:46	680.94	4.1088	4.5613	4.5452	4.6017	22.000	22.000	22.000	22.000
1/27/2019	13:20:47	682.33	4.1075	4.5620	4.5444	4.6019	22.000	22.000	22.000	22.000
1/27/2019	13:20:49	683.55	4.1076	4.5627	4.5431	4.6023	22.000	22.000	22.000	22.000
1/27/2019	13:20:50	684.86	4.1077	4.5623	4.5459	4.6043	22.000	22.000	22.000	22.000
1/27/2019	13:20:51	686.16	4.1083	4.5618	4.5464	4.6031	22.000	22.000	22.000	22.000
1/27/2019	13:20:53	687.53	4.1067	4.5618	4.5477	4.6029	22.000	22.000	22.000	22.000
1/27/2019	13:20:54	688.95	4.1055	4.5614	4.5457	4.6040	22.000	22.000	22.000	22.000
1/27/2019	13:20:55	690.30	4.1067	4.5618	4.5455	4.6054	22.000	22.000	22.000	22.000
1/27/2019	13:20:57	691.67	4.1066	4.5613	4.5445	4.6044	22.000	22.000	22.000	22.000
1/27/2019	13:20:58	693.06	4.1061	4.5598	4.5439	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:20:59	694.34	4.1031	4.5601	4.5438	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:21:01	695.72	4.1024	4.5606	4.5465	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:21:02	696.97	4.1022	4.5620	4.5477	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:21:03	698.36	4.1026	4.5605	4.5484	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:21:05	699.86	4.1040	4.5610	4.5452	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:21:06	701.23	4.1032	4.5600	4.5441	4.6011	22.000	22.000	22.000	22.000
1/27/2019	13:21:08	702.52	4.1065	4.5610	4.5445	4.6005	22.000	22.000	22.000	22.000
1/27/2019	13:21:09	703.77	4.1035	4.5601	4.5462	4.6006	22.000	22.000	22.000	22.000
1/27/2019	13:21:10	705.02	4.1066	4.5596	4.5449	4.6006	22.000	22.000	22.000	22.000
1/27/2019	13:21:11	706.33	4.1022	4.5598	4.5431	4.6001	22.000	22.000	22.000	22.000
1/27/2019	13:21:13	707.66	4.1023	4.5604	4.5419	4.6009	22.000	22.000	22.000	22.000
1/27/2019	13:21:14	708.84	4.0998	4.5621	4.5446	4.6023	22.000	22.000	22.000	22.000
1/27/2019	13:21:15	710.23	4.1010	4.5617	4.5471	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:21:16	711.37	4.0994	4.5615	4.5478	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:21:18	712.69	4.0972	4.5615	4.5481	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:21:19	713.92	4.0964	4.5621	4.5457	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:21:20	715.16	4.0969	4.5614	4.5455	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:21:21	716.42	4.0972	4.5617	4.5470	4.6012	22.000	22.000	22.000	22.000
1/27/2019	13:21:23	717.78	4.0960	4.5608	4.5484	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:21:24	718.98	4.0954	4.5605	4.5451	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:21:25	720.37	4.0950	4.5603	4.5425	4.6038	22.000	22.000	22.000	22.000
1/27/2019	13:21:27	721.94	4.0955	4.5594	4.5425	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:21:29	723.52	4.0953	4.5597	4.5458	4.5976	22.000	22.000	22.000	22.000
1/27/2019	13:21:30	724.89	4.0936	4.5583	4.5471	4.5991	22.000	22.000	22.000	22.000
1/27/2019	13:21:31	726.23	4.0923	4.5610	4.5472	4.5997	22.000	22.000	22.000	22.000
1/27/2019	13:21:33	727.61	4.0920	4.5613	4.5468	4.6051	22.000	22.000	22.000	22.000
1/27/2019	13:21:34	728.84	4.0942	4.5631	4.5472	4.6044	22.000	22.000	22.000	22.000
1/27/2019	13:21:35	730.22	4.0927	4.5620	4.5481	4.6047	22.000	22.000	22.000	22.000
1/27/2019	13:21:36	731.42	4.0919	4.5624	4.5490	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:21:38	732.66	4.0899	4.5618	4.5482	4.6012	22.000	22.000	22.000	22.000
1/27/2019	13:21:39	733.92	4.0916	4.5630	4.5475	4.5998	22.000	22.000	22.000	22.000
1/27/2019	13:21:40	735.36	4.0911	4.5637	4.5472	4.6012	22.000	22.000	22.000	22.000
1/27/2019	13:21:42	736.62	4.0911	4.5632	4.5455	4.6015	22.000	22.000	22.000	22.000
1/27/2019	13:21:43	737.94	4.0898	4.5621	4.5436	4.6046	22.000	22.000	22.000	22.000
1/27/2019	13:21:44	739.22	4.0903	4.5614	4.5435	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:21:46	740.70	4.0885	4.5618	4.5443	4.6044	22.000	22.000	22.000	22.000
1/27/2019	13:21:47	742.00	4.0854	4.5631	4.5456	4.5990	22.000	22.000	22.000	22.000
1/27/2019	13:21:48	743.27	4.0821	4.5634	4.5466	4.6004	22.000	22.000	22.000	22.000
1/27/2019	13:21:50	744.75	4.0811	4.5635	4.5461	4.5996	22.000	22.000	22.000	22.000
1/27/2019	13:21:51	746.08	4.0830	4.5627	4.5455	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:21:52	747.34	4.0829	4.5627	4.5451	4.6014	22.000	22.000	22.000	22.000
1/27/2019	13:21:54	748.61	4.0832	4.5624	4.5461	4.6031	22.000	22.000	22.000	22.000
1/27/2019	13:21:55	750.14	4.0799	4.5610	4.5458	4.6025	22.000	22.000	22.000	22.000
1/27/2019	13:21:56	751.36	4.0792	4.5591	4.5445	4.6033	22.000	22.000	22.000	22.000
1/27/2019	13:21:58	752.73	4.0824	4.5593	4.5435	4.6005	22.000	22.000	22.000	22.000
1/27/2019	13:21:59	754.06	4.0828	4.5597	4.5435	4.5995	22.000	22.000	22.000	22.000
1/27/2019	13:22:01	755.47	4.0840	4.5617	4.5435	4.5983	22.000	22.000	22.000	22.000
1/27/2019	13:22:02	756.78	4.0794	4.5624	4.5443	4.5995	22.000	22.000	22.000	22.000
1/27/2019	13:22:03	758.11	4.0795	4.5639	4.5458	4.5997	22.000	22.000	22.000	22.000
1/27/2019	13:22:05	759.58	4.0767	4.5638	4.5464	4.5995	22.000	22.000	22.000	22.000
1/27/2019	13:22:06	760.80	4.0784	4.5617	4.5479	4.5995	22.000	22.000	22.000	22.000
1/27/2019	13:22:07	762.02	4.0771	4.5620	4.5482	4.5995	22.000	22.000	22.000	22.000
1/27/2019	13:22:08	763.36	4.0803	4.5617	4.5494	4.6002	22.000	22.000	22.000	22.000
1/27/2019	13:22:10	764.70	4.0784	4.5600	4.5481	4.6005	22.000	22.000	22.000	22.000
1/27/2019	13:22:11	766.14	4.0802	4.5592	4.5479	4.6001	22.000	22.000	22.000	22.000
1/27/2019	13:22:12	767.41	4.0762	4.5594	4.5462	4.6005	22.000	22.000	22.000	22.000
1/27/2019	13:22:14	768.95	4.0743	4.5614	4.5456	4.6013	22.000	22.000	22.000	22.000
1/27/2019	13:22:16	770.86	4.0726	4.5598	4.5445	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:22:17	772.36	4.0755	4.5587	4.5445	4.6018	22.000	22.000	22.000	22.000
1/27/2019	13:22:19	773.70	4.0746	4.5591	4.5446	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:22:20	775.14	4.0738	4.5590	4.5445	4.6003	22.000	22.000	22.000	22.000
1/27/2019	13:22:22	776.47	4.0704	4.5598	4.5440	4.6009	22.000	22.000	22.000	22.000
1/27/2019	13:22:23	777.75	4.0728	4.5611	4.5451	4.6013	22.000	22.000	22.000	22.000
1/27/2019	13:22:24	779.16	4.0732	4.5630	4.5465	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:22:26	780.55	4.0741	4.5634	4.5474	4.6012	22.000	22.000	22.000	22.000
1/27/2019	13:22:27	782.11	4.0697	4.5622	4.5459	4.5997	22.000	22.000	22.000	22.000
1/27/2019	13:22:29	783.53	4.0673	4.5620	4.5445	4.5995	22.000	22.000	22.000	22.000
1/27/2019	13:22:30	784.91	4.0666	4.5621	4.5436	4.6005	22.000	22.000	22.000	22.000
1/27/2019	13:22:32	787.37	4.0668	4.5629	4.5446	4.6009	22.000	22.000	22.000	22.000
1/27/2019	13:22:34	789.28	4.0662	4.5614	4.5456	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:22:36	790.64	4.0651	4.5614	4.5465	4.6008	22.000	22.000	22.000	22.000
1/27/2019	13:22:37	791.87	4.0650	4.5621	4.5465	4.6008	22.000	22.000	22.000	22.000
1/27/2019	13:22:38	793.19	4.0653	4.5647	4.5460	4.5986	22.000	22.000	22.000	22.000
1/27/2019	13:22:40	794.53	4.0649	4.5634	4.5472	4.5989	22.000	22.000	22.000	22.000
1/27/2019	13:22:41	795.75	4.0658	4.5614	4.5481	4.5972	22.000	22.000	22.000	22.000
1/27/2019	13:22:42	797.06	4.0661	4.5595	4.5478	4.5978	22.000	22.000	22.000	22.000
1/27/2019	13:22:43	798.34	4.0649	4.5602	4.5469	4.6001	22.000	22.000	22.000	22.000
1/27/2019	13:22:45	799.59	4.0652	4.5600	4.5461	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:22:46	801.00	4.0655	4.5601	4.5494	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:22:47	802.22	4.0670	4.5599	4.5491	4.6041	22.000	22.000	22.000	22.000
1/27/2019	13:22:49	803.50	4.0649	4.5605	4.5479	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:22:50	804.73	4.0631	4.5622	4.5448	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:22:51	806.05	4.0624	4.5619	4.5438	4.6018	22.000	22.000	22.000	22.000
1/27/2019	13:22:52	807.31	4.0611	4.5628	4.5460	4.6014	22.000	22.000	22.000	22.000
1/27/2019	13:22:54	808.59	4.0613	4.5624	4.5475	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:22:55	809.89	4.0575	4.5621	4.5456	4.6002	22.000	22.000	22.000	22.000
1/27/2019	13:22:56	811.16	4.0580	4.5620	4.5453	4.6002	22.000	22.000	22.000	22.000
1/27/2019	13:22:57	812.42	4.0564	4.5601	4.5426	4.5980	22.000	22.000	22.000	22.000
1/27/2019	13:22:59	813.70	4.0569	4.5605	4.5453	4.5982	22.000	22.000	22.000	22.000
1/27/2019	13:23:00	814.95	4.0551	4.5592	4.5453	4.5976	22.000	22.000	22.000	22.000
1/27/2019	13:23:01	816.34	4.0547	4.5591	4.5476	4.5990	22.000	22.000	22.000	22.000
1/27/2019	13:23:03	817.61	4.0553	4.5588	4.5485	4.6004	22.000	22.000	22.000	22.000
1/27/2019	13:23:04	818.91	4.0570	4.5597	4.5468	4.6016	22.000	22.000	22.000	22.000
1/27/2019	13:23:05	820.17	4.0551	4.5614	4.5458	4.6017	22.000	22.000	22.000	22.000
1/27/2019	13:23:07	821.47	4.0553	4.5611	4.5449	4.6028	22.000	22.000	22.000	22.000
1/27/2019	13:23:08	822.75	4.0553	4.5601	4.5459	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:23:09	824.09	4.0548	4.5589	4.5450	4.6006	22.000	22.000	22.000	22.000
1/27/2019	13:23:10	825.33	4.0526	4.5614	4.5448	4.5987	22.000	22.000	22.000	22.000
1/27/2019	13:23:12	826.48	4.0499	4.5635	4.5446	4.5983	22.000	22.000	22.000	22.000
1/27/2019	13:23:13	827.70	4.0497	4.5638	4.5463	4.6002	22.000	22.000	22.000	22.000
1/27/2019	13:23:14	829.11	4.0494	4.5618	4.5468	4.5998	22.000	22.000	22.000	22.000
1/27/2019	13:23:15	830.37	4.0488	4.5608	4.5480	4.6000	22.000	22.000	22.000	22.000
1/27/2019	13:23:17	831.64	4.0495	4.5618	4.5482	4.5991	22.000	22.000	22.000	22.000
1/27/2019	13:23:18	833.11	4.0497	4.5636	4.5482	4.6027	22.000	22.000	22.000	22.000
1/27/2019	13:23:20	834.56	4.0503	4.5627	4.5470	4.6033	22.000	22.000	22.000	22.000
1/27/2019	13:23:22	836.50	4.0510	4.5622	4.5465	4.6022	22.000	22.000	22.000	22.000
1/27/2019	13:23:23	838.00	4.0498	4.5605	4.5462	4.5990	22.000	22.000	22.000	22.000
1/27/2019	13:23:24	839.37	4.0471	4.5618	4.5458	4.5987	22.000	22.000	22.000	22.000
1/27/2019	13:23:26	840.78	4.0454	4.5622	4.5435	4.6017	22.000	22.000	22.000	22.000
1/27/2019	13:23:28	842.86	4.0458	4.5631	4.5436	4.6037	22.000	22.000	22.000	22.000
1/27/2019	13:23:29	844.34	4.0466	4.5644	4.5437	4.6035	22.000	22.000	22.000	22.000
1/27/2019	13:23:31	845.56	4.0457	4.5632	4.5452	4.6025	22.000	22.000	22.000	22.000
1/27/2019	13:23:32	846.98	4.0440	4.5629	4.5452	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:23:33	848.23	4.0417	4.5628	4.5445	4.6013	22.000	22.000	22.000	22.000
1/27/2019	13:23:35	849.59	4.0413	4.5624	4.5453	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:23:36	850.83	4.0414	4.5621	4.5443	4.6039	22.000	22.000	22.000	22.000
1/27/2019	13:23:37	852.03	4.0422	4.5612	4.5446	4.6041	22.000	22.000	22.000	22.000
1/27/2019	13:23:38	853.36	4.0387	4.5622	4.5433	4.6037	22.000	22.000	22.000	22.000
1/27/2019	13:23:40	854.70	4.0381	4.5618	4.5447	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:23:41	856.00	4.0373	4.5618	4.5467	4.6032	22.000	22.000	22.000	22.000
1/27/2019	13:23:42	857.27	4.0407	4.5605	4.5462	4.6040	22.000	22.000	22.000	22.000
1/27/2019	13:23:44	858.59	4.0395	4.5611	4.5462	4.6036	22.000	22.000	22.000	22.000
1/27/2019	13:23:45	859.91	4.0389	4.5605	4.5442	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:23:46	861.16	4.0366	4.5621	4.5457	4.6002	22.000	22.000	22.000	22.000
1/27/2019	13:23:48	862.52	4.0355	4.5642	4.5459	4.5999	22.000	22.000	22.000	22.000
1/27/2019	13:23:49	863.84	4.0346	4.5636	4.5473	4.5997	22.000	22.000	22.000	22.000
1/27/2019	13:23:50	865.19	4.0344	4.5644	4.5467	4.5995	22.000	22.000	22.000	22.000
1/27/2019	13:23:52	866.55	4.0337	4.5629	4.5460	4.5998	22.000	22.000	22.000	22.000
1/27/2019	13:23:53	867.94	4.0325	4.5649	4.5439	4.5999	22.000	22.000	22.000	22.000
1/27/2019	13:23:54	869.22	4.0304	4.5639	4.5439	4.6005	22.000	22.000	22.000	22.000
1/27/2019	13:23:56	870.64	4.0301	4.5631	4.5436	4.6018	22.000	22.000	22.000	22.000
1/27/2019	13:23:57	872.00	4.0330	4.5608	4.5485	4.6010	22.000	22.000	22.000	22.000
1/27/2019	13:23:58	873.34	4.0330	4.5609	4.5495	4.6001	22.000	22.000	22.000	22.000
1/27/2019	13:24:00	874.67	4.0322	4.5612	4.5505	4.5982	22.000	22.000	22.000	22.000
1/27/2019	13:24:01	875.87	4.0300	4.5626	4.5460	4.5990	22.000	22.000	22.000	22.000
1/27/2019	13:24:02	877.16	4.0312	4.5642	4.5460	4.5998	22.000	22.000	22.000	22.000
1/27/2019	13:24:04	878.52	4.0312	4.5635	4.5479	4.6008	22.000	22.000	22.000	22.000
1/27/2019	13:24:05	879.87	4.0294	4.5631	4.5482	4.6003	22.000	22.000	22.000	22.000
1/27/2019	13:24:06	881.25	4.0295	4.5614	4.5447	4.6020	22.000	22.000	22.000	22.000
1/27/2019	13:24:08	882.50	4.0284	4.5622	4.5424	4.6016	22.000	22.000	22.000	22.000
1/27/2019	13:24:09	883.84	4.0277	4.5618	4.5424	4.6013	22.000	22.000	22.000	22.000
1/27/2019	13:24:10	885.12	4.0245	4.5612	4.5442	4.5994	22.000	22.000	22.000	22.000
1/27/2019	13:24:12	886.47	4.0264	4.5619	4.5447	4.5994	22.000	22.000	22.000	22.000
1/27/2019	13:24:13	887.77	4.0267	4.5626	4.5447	4.5993	22.000	22.000	22.000	22.000
1/27/2019	13:24:14	889.17	4.0258	4.5639	4.5450	4.5991	22.000	22.000	22.000	22.000
1/27/2019	13:24:16	890.61	4.0232	4.5629	4.5449	4.5978	22.000	22.000	22.000	22.000
1/27/2019	13:24:17	891.86	4.0209	4.5636	4.5443	4.5978	22.000	22.000	22.000	22.000
1/27/2019	13:24:18	893.33	4.0227	4.5618	4.5459	4.5965	22.000	22.000	22.000	22.000
1/27/2019	13:24:20	894.58	4.0213	4.5618	4.5456	4.5960	22.000	22.000	22.000	22.000
1/27/2019	13:24:21	895.80	4.0252	4.5618	4.5470	4.5979	22.000	22.000	22.000	22.000
1/27/2019	13:24:22	897.02	4.0230	4.5619	4.5443	4.6021	22.000	22.000	22.000	22.000
1/27/2019	13:24:23	898.39	4.0216	4.5628	4.5450	4.6024	22.000	22.000	22.000	22.000
1/27/2019	13:24:25	899.69	4.0189	4.5622	4.5444	4.6029	22.000	22.000	22.000	22.000
