Date	Time_HH:MM:SS	Time_sec	Ch1_O2_08_field	Ch2_O2_09_field	Ch3_O2_13_field	Ch4_O2_14_field	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	13:23:58	784.83	4.3902	4.0825	4.2730	4.3380	22.000	22.000	22.000	22.000
1/27/2019	13:23:59	786.44	4.3924	4.0825	4.2707	4.3377	22.000	22.000	22.000	22.000
1/27/2019	13:24:01	788.25	4.3908	4.0834	4.2673	4.3363	22.000	22.000	22.000	22.000
1/27/2019	13:24:03	789.83	4.3896	4.0830	4.2651	4.3345	22.000	22.000	22.000	22.000
1/27/2019	13:24:04	791.08	4.3856	4.0814	4.2649	4.3330	22.000	22.000	22.000	22.000
1/27/2019	13:24:05	792.33	4.3850	4.0792	4.2657	4.3317	22.000	22.000	22.000	22.000
1/27/2019	13:24:07	793.59	4.3861	4.0797	4.2662	4.3320	22.000	22.000	22.000	22.000
1/27/2019	13:24:08	794.75	4.3883	4.0793	4.2670	4.3305	22.000	22.000	22.000	22.000
1/27/2019	13:24:09	796.48	4.3902	4.0782	4.2673	4.3323	22.000	22.000	22.000	22.000
1/27/2019	13:24:11	797.95	4.3896	4.0767	4.2641	4.3316	22.000	22.000	22.000	22.000
1/27/2019	13:24:12	799.41	4.3899	4.0758	4.2651	4.3326	22.000	22.000	22.000	22.000
1/27/2019	13:24:14	800.80	4.3907	4.0763	4.2642	4.3317	22.000	22.000	22.000	22.000
1/27/2019	13:24:15	802.22	4.3902	4.0772	4.2654	4.3328	22.000	22.000	22.000	22.000
1/27/2019	13:24:17	803.59	4.3874	4.0761	4.2635	4.3340	22.000	22.000	22.000	22.000
1/27/2019	13:24:18	805.03	4.3838	4.0766	4.2647	4.3349	22.000	22.000	22.000	22.000
1/27/2019	13:24:19	806.44	4.3824	4.0746	4.2642	4.3335	22.000	22.000	22.000	22.000
1/27/2019	13:24:21	808.19	4.3827	4.0735	4.2657	4.3320	22.000	22.000	22.000	22.000
1/27/2019	13:24:22	809.34	4.3830	4.0729	4.2645	4.3327	22.000	22.000	22.000	22.000
1/27/2019	13:24:24	810.64	4.3830	4.0715	4.2638	4.3328	22.000	22.000	22.000	22.000
1/27/2019	13:24:25	812.31	4.3819	4.0724	4.2622	4.3333	22.000	22.000	22.000	22.000
1/27/2019	13:24:27	813.72	4.3808	4.0723	4.2619	4.3329	22.000	22.000	22.000	22.000
1/27/2019	13:24:28	815.19	4.3819	4.0720	4.2635	4.3327	22.000	22.000	22.000	22.000
1/27/2019	13:24:30	816.56	4.3828	4.0706	4.2629	4.3322	22.000	22.000	22.000	22.000
1/27/2019	13:24:31	817.78	4.3855	4.0686	4.2626	4.3319	22.000	22.000	22.000	22.000
1/27/2019	13:24:32	819.39	4.3828	4.0679	4.2603	4.3303	22.000	22.000	22.000	22.000
1/27/2019	13:24:34	820.72	4.3832	4.0663	4.2608	4.3286	22.000	22.000	22.000	22.000
1/27/2019	13:24:35	822.19	4.3819	4.0660	4.2616	4.3282	22.000	22.000	22.000	22.000
1/27/2019	13:24:37	823.97	4.3836	4.0663	4.2625	4.3285	22.000	22.000	22.000	22.000
1/27/2019	13:24:39	825.53	4.3860	4.0646	4.2619	4.3293	22.000	22.000	22.000	22.000
1/27/2019	13:24:40	827.25	4.3874	4.0611	4.2596	4.3285	22.000	22.000	22.000	22.000
1/27/2019	13:24:42	828.59	4.3868	4.0593	4.2592	4.3286	22.000	22.000	22.000	22.000
1/27/2019	13:24:43	829.95	4.3857	4.0601	4.2577	4.3291	22.000	22.000	22.000	22.000
1/27/2019	13:24:45	831.58	4.3851	4.0614	4.2581	4.3275	22.000	22.000	22.000	22.000
1/27/2019	13:24:46	833.02	4.3827	4.0609	4.2558	4.3295	22.000	22.000	22.000	22.000
1/27/2019	13:24:48	834.70	4.3807	4.0595	4.2576	4.3281	22.000	22.000	22.000	22.000
1/27/2019	13:24:49	836.03	4.3804	4.0598	4.2582	4.3303	22.000	22.000	22.000	22.000
1/27/2019	13:24:50	837.47	4.3819	4.0579	4.2590	4.3288	22.000	22.000	22.000	22.000
1/27/2019	13:24:52	838.77	4.3825	4.0582	4.2590	4.3307	22.000	22.000	22.000	22.000
1/27/2019	13:24:53	840.16	4.3807	4.0560	4.2589	4.3317	22.000	22.000	22.000	22.000
1/27/2019	13:24:55	841.58	4.3794	4.0558	4.2600	4.3306	22.000	22.000	22.000	22.000
1/27/2019	13:24:56	843.05	4.3785	4.0558	4.2586	4.3317	22.000	22.000	22.000	22.000
1/27/2019	13:24:57	844.44	4.3793	4.0558	4.2566	4.3306	22.000	22.000	22.000	22.000
1/27/2019	13:24:59	845.77	4.3805	4.0564	4.2550	4.3326	22.000	22.000	22.000	22.000
1/27/2019	13:25:00	847.23	4.3816	4.0546	4.2527	4.3306	22.000	22.000	22.000	22.000
1/27/2019	13:25:02	848.69	4.3800	4.0537	4.2524	4.3321	22.000	22.000	22.000	22.000
1/27/2019	13:25:03	850.37	4.3794	4.0523	4.2531	4.3342	22.000	22.000	22.000	22.000
1/27/2019	13:25:05	851.59	4.3771	4.0518	4.2535	4.3372	22.000	22.000	22.000	22.000
1/27/2019	13:25:06	853.02	4.3790	4.0511	4.2522	4.3363	22.000	22.000	22.000	22.000
1/27/2019	13:25:08	854.94	4.3786	4.0505	4.2534	4.3347	22.000	22.000	22.000	22.000
1/27/2019	13:25:09	856.48	4.3815	4.0493	4.2547	4.3335	22.000	22.000	22.000	22.000
1/27/2019	13:25:11	857.91	4.3791	4.0489	4.2547	4.3332	22.000	22.000	22.000	22.000
1/27/2019	13:25:13	859.77	4.3776	4.0490	4.2532	4.3328	22.000	22.000	22.000	22.000
1/27/2019	13:25:14	861.16	4.3757	4.0492	4.2530	4.3337	22.000	22.000	22.000	22.000
1/27/2019	13:25:16	862.56	4.3754	4.0475	4.2547	4.3348	22.000	22.000	22.000	22.000
1/27/2019	13:25:17	864.06	4.3769	4.0459	4.2537	4.3337	22.000	22.000	22.000	22.000
1/27/2019	13:25:18	865.28	4.3758	4.0448	4.2518	4.3330	22.000	22.000	22.000	22.000
1/27/2019	13:25:20	866.62	4.3773	4.0448	4.2499	4.3321	22.000	22.000	22.000	22.000
1/27/2019	13:25:21	868.19	4.3776	4.0447	4.2504	4.3348	22.000	22.000	22.000	22.000
1/27/2019	13:25:23	869.89	4.3762	4.0453	4.2508	4.3345	22.000	22.000	22.000	22.000
1/27/2019	13:25:24	871.22	4.3751	4.0448	4.2523	4.3347	22.000	22.000	22.000	22.000
1/27/2019	13:25:26	872.98	4.3740	4.0452	4.2511	4.3331	22.000	22.000	22.000	22.000
1/27/2019	13:25:27	874.25	4.3755	4.0450	4.2517	4.3334	22.000	22.000	22.000	22.000
1/27/2019	13:25:29	875.56	4.3751	4.0446	4.2501	4.3332	22.000	22.000	22.000	22.000
1/27/2019	13:25:30	877.45	4.3743	4.0440	4.2504	4.3334	22.000	22.000	22.000	22.000
1/27/2019	13:25:32	878.87	4.3743	4.0422	4.2502	4.3323	22.000	22.000	22.000	22.000
1/27/2019	13:25:33	880.48	4.3704	4.0413	4.2502	4.3337	22.000	22.000	22.000	22.000
1/27/2019	13:25:35	881.91	4.3704	4.0400	4.2502	4.3324	22.000	22.000	22.000	22.000
1/27/2019	13:25:36	883.44	4.3699	4.0398	4.2501	4.3327	22.000	22.000	22.000	22.000
1/27/2019	13:25:38	884.98	4.3746	4.0391	4.2501	4.3309	22.000	22.000	22.000	22.000
1/27/2019	13:25:39	886.33	4.3716	4.0388	4.2494	4.3327	22.000	22.000	22.000	22.000
1/27/2019	13:25:41	888.08	4.3713	4.0391	4.2488	4.3333	22.000	22.000	22.000	22.000
1/27/2019	13:25:43	889.72	4.3684	4.0399	4.2492	4.3344	22.000	22.000	22.000	22.000
1/27/2019	13:25:44	891.22	4.3712	4.0386	4.2498	4.3337	22.000	22.000	22.000	22.000
1/27/2019	13:25:46	892.69	4.3695	4.0376	4.2503	4.3336	22.000	22.000	22.000	22.000
1/27/2019	13:25:47	894.34	4.3720	4.0361	4.2507	4.3312	22.000	22.000	22.000	22.000
1/27/2019	13:25:49	895.73	4.3717	4.0361	4.2504	4.3309	22.000	22.000	22.000	22.000
1/27/2019	13:25:50	897.27	4.3720	4.0345	4.2488	4.3286	22.000	22.000	22.000	22.000
1/27/2019	13:25:52	898.67	4.3704	4.0355	4.2479	4.3310	22.000	22.000	22.000	22.000
